Num1,Date1,Amps1,Kilowatts1,ACFM1,Num2,Date2,Amps2,Kilowatts2,ACFM2
1.0,2023-04-18 11:34:00,7.0242,5.31,-20.924276582200832,4113,2023-04-18 11:34:00,133.4574,81.37,434
2.0,2023-04-18 11:34:12,8.2607,6.25,-14.630431548500681,4114,2023-04-18 11:34:12,132.4722,80.77,434
3.0,2023-04-18 11:34:24,9.4804,7.17,-8.422099330462615,4115,2023-04-18 11:34:24,132.3156,80.67,434
4.0,2023-04-18 11:34:36,10.5867,8.0,-2.7909786181435905,4116,2023-04-18 11:34:36,132.3212,80.67,434
5.0,2023-04-18 11:34:48,11.2985,8.54,0.8321179406819397,4117,2023-04-18 11:34:48,131.7072,80.3,434
6.0,2023-04-18 11:35:00,11.9153,9.01,3.97165988713261,4118,2023-04-18 11:35:00,132.4086,80.73,434
7.0,2023-04-18 11:35:12,12.4582,9.42,6.735047245641148,4119,2023-04-18 11:35:12,131.6767,80.28,434
8.0,2023-04-18 11:35:24,12.9363,9.78,9.168599458024516,4120,2023-04-18 11:35:24,133.0203,81.1,434
9.0,2023-04-18 11:35:36,13.3593,10.1,11.321689995230471,4121,2023-04-18 11:35:36,131.9198,80.43,434
10.0,2023-04-18 11:35:48,13.5645,10.26,12.366167957960172,4122,2023-04-18 11:35:48,132.4407,80.75,434
11.0,2023-04-18 11:36:00,13.7034,10.36,13.073175701737739,4123,2023-04-18 11:36:00,132.1609,80.58,434
12.0,2023-04-18 11:36:12,14.1204,10.68,15.195725947635808,4124,2023-04-18 11:36:12,131.2688,80.03,434
13.0,2023-04-18 11:36:24,14.4518,10.93,16.88256803754136,4125,2023-04-18 11:36:24,133.0109,81.09,434
14.0,2023-04-18 11:36:36,14.7326,11.14,18.311853670750423,4126,2023-04-18 11:36:36,131.2721,80.03,434
15.0,2023-04-18 11:36:48,14.9625,11.31,19.482055832697583,4127,2023-04-18 11:36:48,133.359,81.31,434
16.0,2023-04-18 11:37:00,15.2392,11.52,20.89047226684626,4128,2023-04-18 11:37:00,132.3329,80.68,434
17.0,2023-04-18 11:37:12,15.6425,11.83,22.94328884759132,4129,2023-04-18 11:37:12,132.6095,80.85,434
18.0,2023-04-18 11:37:24,15.5934,11.79,22.693367463721785,4130,2023-04-18 11:37:24,132.7718,80.95,434
19.0,2023-04-18 11:37:36,15.7138,11.88,23.30620930930003,4131,2023-04-18 11:37:36,131.6409,80.26,434
20.0,2023-04-18 11:37:48,15.7855,11.93,23.67116579042927,4132,2023-04-18 11:37:48,133.5749,81.44,434
21.0,2023-04-18 11:38:00,15.6499,11.83,22.980955206871045,4133,2023-04-18 11:38:00,131.7138,80.3,434
22.0,2023-04-18 11:38:12,15.6316,11.82,22.887807318381988,4134,2023-04-18 11:38:12,133.3677,81.31,434
23.0,2023-04-18 11:38:24,15.9337,12.05,24.42551098573405,4135,2023-04-18 11:38:24,132.0078,80.48,434
24.0,2023-04-18 11:38:36,16.7219,12.64,28.437487253879993,4136,2023-04-18 11:38:36,133.067,81.13,434
25.0,2023-04-18 11:38:48,16.7918,12.7,28.79328164761685,4137,2023-04-18 11:38:48,132.6757,80.89,434
26.0,2023-04-18 11:39:00,16.659,12.59,28.117323200002318,4138,2023-04-18 11:39:00,132.4842,80.77,434
27.0,2023-04-18 11:39:12,16.5174,12.49,27.396572325136205,4139,2023-04-18 11:39:12,132.9819,81.08,434
28.0,2023-04-18 11:39:24,16.5398,12.5,27.510589412685647,4140,2023-04-18 11:39:24,131.7904,80.35,434
29.0,2023-04-18 11:39:36,16.6903,12.62,28.276641719658457,4141,2023-04-18 11:39:36,133.2494,81.24,434
30.0,2023-04-18 11:39:48,17.0807,12.91,30.263796674091566,4142,2023-04-18 11:39:48,131.9132,80.43,434
31.0,2023-04-18 11:40:00,17.1102,12.94,30.413953106355336,4143,2023-04-18 11:40:00,132.8356,80.99,434
32.0,2023-04-18 11:40:12,17.185,12.99,30.79468873799364,4144,2023-04-18 11:40:12,132.2354,80.62,434
33.0,2023-04-18 11:40:24,17.3154,13.09,31.458431069085037,4145,2023-04-18 11:40:24,132.5864,80.84,434
34.0,2023-04-18 11:40:36,17.3988,13.15,31.882941118264654,4146,2023-04-18 11:40:36,132.7596,80.94,434
35.0,2023-04-18 11:40:48,17.5354,13.26,32.578241750374175,4147,2023-04-18 11:40:48,131.4951,80.17,434
36.0,2023-04-18 11:41:00,73.6459,55.68,318.18341098889596,4148,2023-04-18 11:41:00,132.9056,81.03,434
37.0,2023-04-18 11:41:12,102.2693,77.32,463.8779066925861,4149,2023-04-18 11:41:12,132.1607,80.58,434
38.0,2023-04-18 11:41:24,100.9478,76.32,457.1514075320243,4150,2023-04-18 11:41:24,131.9203,80.43,434
39.0,2023-04-18 11:41:36,103.9974,78.63,472.6740195941124,4151,2023-04-18 11:41:36,132.9587,81.06,434
40.0,2023-04-18 11:41:48,105.9159,80.08,482.4392777398088,4152,2023-04-18 11:41:48,131.2802,80.04,434
41.0,2023-04-18 11:42:00,101.7988,76.96,461.4830388491927,4153,2023-04-18 11:42:00,132.9717,81.07,434
42.0,2023-04-18 11:42:12,100.3041,75.83,453.87494327954323,4154,2023-04-18 11:42:12,132.2929,80.66,434
43.0,2023-04-18 11:42:24,103.6657,78.38,470.9856504896414,4155,2023-04-18 11:42:24,131.5114,80.18,434
44.0,2023-04-18 11:42:36,104.7598,79.2,476.55467260963434,4156,2023-04-18 11:42:36,132.7672,80.95,434
45.0,2023-04-18 11:42:48,108.6819,82.17,496.5183520327443,4157,2023-04-18 11:42:48,131.3504,80.08,434
46.0,2023-04-18 11:43:00,110.6213,83.63,506.3899921931632,4158,2023-04-18 11:43:00,132.7382,80.93,434
47.0,2023-04-18 11:43:12,110.8441,83.8,507.524055010396,4159,2023-04-18 11:43:12,132.3852,80.71,434
48.0,2023-04-18 11:43:24,108.014,81.66,493.1187086053214,4160,2023-04-18 11:43:24,131.516,80.18,434
49.0,2023-04-18 11:43:36,96.9352,73.29,436.72707871502035,4161,2023-04-18 11:43:36,132.7517,80.94,434
50.0,2023-04-18 11:43:48,90.13,68.14,402.0882803136162,4162,2023-04-18 11:43:48,132.3288,80.68,434
51.0,2023-04-18 11:44:00,90.911,68.73,406.06360823219273,4163,2023-04-18 11:44:00,131.84,80.38,434
52.0,2023-04-18 11:44:12,97.7765,73.92,441.0093365612411,4164,2023-04-18 11:44:12,132.5073,80.79,434
53.0,2023-04-18 11:44:24,99.9469,75.56,452.05677793701375,4165,2023-04-18 11:44:24,131.4237,80.13,434
54.0,2023-04-18 11:44:36,100.9214,76.3,457.01703025026956,4166,2023-04-18 11:44:36,132.6856,80.9,434
55.0,2023-04-18 11:44:48,101.2566,76.55,458.72321452467014,4167,2023-04-18 11:44:48,132.443,80.75,434
56.0,2023-04-18 11:45:00,101.2978,76.59,458.93292452498423,4168,2023-04-18 11:45:00,131.6866,80.29,434
57.0,2023-04-18 11:45:12,100.1879,75.75,453.2834796378805,4169,2023-04-18 11:45:12,132.7825,80.96,434
58.0,2023-04-18 11:45:24,96.9696,73.31,436.9021763851856,4170,2023-04-18 11:45:24,131.6932,80.29,434
59.0,2023-04-18 11:45:36,102.3453,77.38,464.26475038248594,4171,2023-04-18 11:45:36,132.0755,80.52,434
60.0,2023-04-18 11:45:48,103.8221,78.49,471.78173408306697,4172,2023-04-18 11:45:48,132.4852,80.77,434
61.0,2023-04-18 11:46:00,102.0595,77.16,462.8100145065203,4173,2023-04-18 11:46:00,131.5343,80.19,434
62.0,2023-04-18 11:46:12,104.2804,78.84,474.1145033341343,4174,2023-04-18 11:46:12,132.4948,80.78,434
63.0,2023-04-18 11:46:24,107.7289,81.45,491.66753576334173,4175,2023-04-18 11:46:24,132.1508,80.57,434
64.0,2023-04-18 11:46:36,107.6313,81.37,491.17074702473343,4176,2023-04-18 11:46:36,132.0452,80.51,434
65.0,2023-04-18 11:46:48,102.4722,77.47,464.91067754364775,4177,2023-04-18 11:46:48,133.0549,81.12,434
66.0,2023-04-18 11:47:00,95.6326,72.3,430.09678147207836,4178,2023-04-18 11:47:00,131.7192,80.31,434
67.0,2023-04-18 11:47:12,94.344,71.33,423.53774490885473,4179,2023-04-18 11:47:12,132.9033,81.03,434
68.0,2023-04-18 11:47:24,101.3158,76.6,459.02454539890783,4180,2023-04-18 11:47:24,131.9984,80.48,434
69.0,2023-04-18 11:47:36,102.2588,77.31,463.8244611827973,4181,2023-04-18 11:47:36,132.5221,80.8,434
70.0,2023-04-18 11:47:48,100.6994,76.13,455.8870394718777,4182,2023-04-18 11:47:48,132.8374,80.99,434
71.0,2023-04-18 11:48:00,107.1181,80.99,488.5585341081989,4183,2023-04-18 11:48:00,131.473,80.16,434
72.0,2023-04-18 11:48:12,106.3712,80.42,484.7567768452223,4184,2023-04-18 11:48:12,133.2016,81.21,434
73.0,2023-04-18 11:48:24,100.1338,75.71,453.00810801125436,4185,2023-04-18 11:48:24,132.0228,80.49,434
74.0,2023-04-18 11:48:36,96.4032,72.88,434.01917288572116,4186,2023-04-18 11:48:36,132.4,80.72,434
75.0,2023-04-18 11:48:48,95.4775,72.18,429.30731494176956,4187,2023-04-18 11:48:48,132.7731,80.95,434
76.0,2023-04-18 11:49:00,95.6606,72.32,430.2393028315152,4188,2023-04-18 11:49:00,131.3212,80.06,434
77.0,2023-04-18 11:49:12,98.1849,74.23,443.0881123895979,4189,2023-04-18 11:49:12,133.0599,81.12,434
78.0,2023-04-18 11:49:24,101.4628,76.71,459.7727825359511,4190,2023-04-18 11:49:24,131.7492,80.33,434
79.0,2023-04-18 11:49:36,100.0923,75.67,452.7968709963748,4191,2023-04-18 11:49:36,132.6075,80.85,434
80.0,2023-04-18 11:49:48,98.6216,74.56,445.3109365919569,4192,2023-04-18 11:49:48,132.8473,80.99,434
81.0,2023-04-18 11:50:00,100.9046,76.29,456.93151743460743,4193,2023-04-18 11:50:00,131.4038,80.11,434
82.0,2023-04-18 11:50:12,104.5195,79.02,475.33153394275354,4194,2023-04-18 11:50:12,133.3275,81.29,434
83.0,2023-04-18 11:50:24,98.3558,74.36,443.95800168701754,4195,2023-04-18 11:50:24,131.8451,80.38,434
84.0,2023-04-18 11:50:36,96.2618,72.78,433.2994400205653,4196,2023-04-18 11:50:36,133.0419,81.11,434
85.0,2023-04-18 11:50:48,100.8652,76.26,456.7309695216857,4197,2023-04-18 11:50:48,132.3171,80.67,434
86.0,2023-04-18 11:51:00,101.1546,76.48,458.204029572436,4198,2023-04-18 11:51:00,132.476,80.77,434
87.0,2023-04-18 11:51:12,101.6355,76.84,460.65183392076307,4199,2023-04-18 11:51:12,132.7576,80.94,434
88.0,2023-04-18 11:51:24,103.1749,78.0,468.4874546606563,4200,2023-04-18 11:51:24,131.6058,80.24,434
89.0,2023-04-18 11:51:36,104.6209,79.1,475.84766486585687,4201,2023-04-18 11:51:36,132.9793,81.08,434
90.0,2023-04-18 11:51:48,104.6436,79.11,475.96320896797175,4202,2023-04-18 11:51:48,131.385,80.1,434
91.0,2023-04-18 11:52:00,106.1611,80.26,483.68735764459115,4203,2023-04-18 11:52:00,132.5991,80.84,434
92.0,2023-04-18 11:52:12,100.5104,75.99,454.92502029567936,4204,2023-04-18 11:52:12,132.2512,80.63,434
93.0,2023-04-18 11:52:24,98.9543,74.81,447.00439574497915,4205,2023-04-18 11:52:24,131.9252,80.43,434
94.0,2023-04-18 11:52:36,100.8713,76.26,456.76201881784874,4206,2023-04-18 11:52:36,132.6856,80.9,434
95.0,2023-04-18 11:52:48,102.1307,77.21,463.172425963374,4207,2023-04-18 11:52:48,131.4712,80.16,434
96.0,2023-04-18 11:53:00,102.6927,77.64,466.03303324921256,4208,2023-04-18 11:53:00,132.8031,80.97,434
97.0,2023-04-18 11:53:12,107.7597,81.47,491.82430925872217,4209,2023-04-18 11:53:12,131.809,80.36,434
98.0,2023-04-18 11:53:24,109.5267,82.81,500.81842504889465,4210,2023-04-18 11:53:24,132.1782,80.59,434
99.0,2023-04-18 11:53:36,99.6712,75.36,450.65345155141637,4211,2023-04-18 11:53:36,132.7779,80.95,434
100.0,2023-04-18 11:53:48,96.6115,73.04,435.07942999896,4212,2023-04-18 11:53:48,131.401,80.11,434
101.0,2023-04-18 11:54:00,99.5903,75.29,450.24166662361506,4213,2023-04-18 11:54:00,132.8636,81.0,434
102.0,2023-04-18 11:54:12,100.2304,75.78,453.49980670131134,4214,2023-04-18 11:54:12,131.9819,80.47,434
103.0,2023-04-18 11:54:24,100.2197,75.77,453.4453431818123,4215,2023-04-18 11:54:24,131.7497,80.33,434
104.0,2023-04-18 11:54:36,96.7831,73.17,435.9528823303655,4216,2023-04-18 11:54:36,132.6744,80.89,434
105.0,2023-04-18 11:54:48,97.1786,73.47,437.9659965324103,4217,2023-04-18 11:54:48,131.3911,80.11,434
106.0,2023-04-18 11:55:00,101.8906,77.03,461.95030530620335,4218,2023-04-18 11:55:00,132.7009,80.91,434
107.0,2023-04-18 11:55:12,104.0871,78.69,473.1305969491653,4219,2023-04-18 11:55:12,132.2253,80.62,434
108.0,2023-04-18 11:55:24,99.4069,75.16,449.30815171930396,4220,2023-04-18 11:55:24,132.3064,80.66,434
109.0,2023-04-18 11:55:36,97.3226,73.58,438.69896352379953,4221,2023-04-18 11:55:36,132.7583,80.94,434
110.0,2023-04-18 11:55:48,103.4712,78.23,469.99563604641077,4222,2023-04-18 11:55:48,131.4913,80.17,434
111.0,2023-04-18 11:56:00,106.1265,80.24,483.5112419647157,4223,2023-04-18 11:56:00,132.7085,80.91,434
112.0,2023-04-18 11:56:12,104.7751,79.21,476.6325503524694,4224,2023-04-18 11:56:12,132.0081,80.48,434
113.0,2023-04-18 11:56:24,103.5767,78.31,470.53263616857447,4225,2023-04-18 11:56:24,131.9788,80.47,434
114.0,2023-04-18 11:56:36,106.9853,80.89,487.88257566058434,4226,2023-04-18 11:56:36,132.6057,80.85,434
115.0,2023-04-18 11:56:48,109.1183,82.5,498.73964922053784,4227,2023-04-18 11:56:48,131.6001,80.23,434
116.0,2023-04-18 11:57:00,103.2578,78.07,468.9094196855603,4228,2023-04-18 11:57:00,132.43,80.74,434
117.0,2023-04-18 11:57:12,102.4409,77.45,464.7513590239916,4229,2023-04-18 11:57:12,132.1187,80.55,434
118.0,2023-04-18 11:57:24,106.5802,80.58,485.82059699244695,4230,2023-04-18 11:57:24,131.7222,80.31,434
119.0,2023-04-18 11:57:36,103.2899,78.09,469.0728102440575,4231,2023-04-18 11:57:36,132.6459,80.87,434
120.0,2023-04-18 11:57:48,101.4557,76.7,459.73664319123674,4232,2023-04-18 11:57:48,131.7126,80.3,434
121.0,2023-04-18 11:58:00,101.2563,76.55,458.7216875101047,4233,2023-04-18 11:58:00,132.2047,80.6,434
122.0,2023-04-18 11:58:12,101.9117,77.05,462.0577053306361,4234,2023-04-18 11:58:12,132.3987,80.72,434
123.0,2023-04-18 11:58:24,104.2606,78.83,474.0137203728182,4235,2023-04-18 11:58:24,131.1877,79.98,434
124.0,2023-04-18 11:58:36,101.5066,76.74,459.9957266624987,4236,2023-04-18 11:58:36,132.7754,80.95,434
125.0,2023-04-18 11:58:48,94.5713,71.5,424.6947129445685,4237,2023-04-18 11:58:48,132.2525,80.63,434
126.0,2023-04-18 11:59:00,96.596,73.03,435.0005342464146,4238,2023-04-18 11:59:00,131.8308,80.37,434
127.0,2023-04-18 11:59:12,100.5837,76.05,455.29812085449066,4239,2023-04-18 11:59:12,132.6296,80.86,434
128.0,2023-04-18 11:59:24,100.4054,75.91,454.3905651977913,4240,2023-04-18 11:59:24,132.0513,80.51,434
129.0,2023-04-18 11:59:36,97.7857,73.93,441.05616500791325,4241,2023-04-18 11:59:36,131.9353,80.44,434
130.0,2023-04-18 11:59:48,100.3367,75.86,454.040878862316,4242,2023-04-18 11:59:48,132.4239,80.74,434
131.0,2023-04-18 12:00:00,102.5935,77.56,465.52810043292226,4243,2023-04-18 12:00:00,131.1276,79.95,434
132.0,2023-04-18 12:00:12,104.3071,78.86,474.2504076304544,4244,2023-04-18 12:00:12,132.6675,80.88,434
133.0,2023-04-18 12:00:24,99.148,74.96,447.9903381493687,4245,2023-04-18 12:00:24,132.3478,80.69,434
134.0,2023-04-18 12:00:36,99.2139,75.01,448.32577234890033,4246,2023-04-18 12:00:36,131.5419,80.2,434
135.0,2023-04-18 12:00:48,104.7056,79.16,476.27879197815315,4247,2023-04-18 12:00:48,132.4867,80.77,434
136.0,2023-04-18 12:01:00,109.603,82.86,501.2067957533598,4248,2023-04-18 12:01:00,131.8575,80.39,434
137.0,2023-04-18 12:01:12,107.378,81.18,489.88143772668553,4249,2023-04-18 12:01:12,131.6711,80.28,434
138.0,2023-04-18 12:01:24,97.9421,74.05,441.8522486013388,4250,2023-04-18 12:01:24,132.8407,80.99,434
139.0,2023-04-18 12:01:36,96.1667,72.71,432.8153764033354,4251,2023-04-18 12:01:36,131.7716,80.34,434
140.0,2023-04-18 12:01:48,99.7856,75.44,451.23575310568674,4252,2023-04-18 12:01:48,132.0422,80.5,434
141.0,2023-04-18 12:02:00,102.1294,77.21,463.1658089002572,4253,2023-04-18 12:02:00,132.6271,80.86,434
142.0,2023-04-18 12:02:12,98.8367,74.72,446.40580603534454,4254,2023-04-18 12:02:12,131.2724,80.03,434
143.0,2023-04-18 12:02:24,97.1814,73.47,437.98024866835397,4255,2023-04-18 12:02:24,132.5933,80.84,434
144.0,2023-04-18 12:02:36,96.8854,73.25,436.473594297165,4256,2023-04-18 12:02:36,132.3695,80.7,434
145.0,2023-04-18 12:02:48,99.6323,75.33,450.45544866277027,4257,2023-04-18 12:02:48,131.0106,79.87,434
146.0,2023-04-18 12:03:00,102.001,77.12,462.5122466662685,4258,2023-04-18 12:03:00,132.8252,80.98,434
147.0,2023-04-18 12:03:12,97.5674,73.76,439.94500740916135,4259,2023-04-18 12:03:12,132.0663,80.52,434
148.0,2023-04-18 12:03:24,96.2905,72.8,433.44552441398804,4260,2023-04-18 12:03:24,131.4387,80.14,434
149.0,2023-04-18 12:03:36,98.4214,74.41,444.29190887198376,4261,2023-04-18 12:03:36,132.4737,80.77,434
150.0,2023-04-18 12:03:48,99.6048,75.31,450.3154723276091,4262,2023-04-18 12:03:48,131.7784,80.34,434
151.0,2023-04-18 12:04:00,101.3939,76.66,459.4220781907656,4263,2023-04-18 12:04:00,132.0043,80.48,434
152.0,2023-04-18 12:04:12,103.6347,78.35,470.8278589845506,4264,2023-04-18 12:04:12,132.4824,80.77,434
153.0,2023-04-18 12:04:24,103.1106,77.96,468.1601645388069,4265,2023-04-18 12:04:24,131.7668,80.34,434
154.0,2023-04-18 12:04:36,103.4897,78.24,470.0898019446101,4266,2023-04-18 12:04:36,131.8937,80.41,434
155.0,2023-04-18 12:04:48,100.7797,76.19,456.29577037054827,4267,2023-04-18 12:04:48,132.6223,80.86,434
156.0,2023-04-18 12:05:00,96.7786,73.17,435.92997711188457,4268,2023-04-18 12:05:00,132.0292,80.5,434
157.0,2023-04-18 12:05:12,95.4152,72.14,428.99020491702265,4269,2023-04-18 12:05:12,131.6131,80.24,434
158.0,2023-04-18 12:05:24,98.2961,74.32,443.654125788504,4270,2023-04-18 12:05:24,132.5516,80.81,434
159.0,2023-04-18 12:05:36,95.8931,72.5,431.4227391196958,4271,2023-04-18 12:05:36,131.9804,80.47,434
160.0,2023-04-18 12:05:48,96.0805,72.64,432.37661421821207,4272,2023-04-18 12:05:48,131.9486,80.45,434
161.0,2023-04-18 12:06:00,100.0982,75.68,452.82690228282763,4273,2023-04-18 12:06:00,132.4168,80.73,434
162.0,2023-04-18 12:06:12,97.4937,73.71,439.56987083092946,4274,2023-04-18 12:06:12,131.414,80.12,434
163.0,2023-04-18 12:06:24,95.1067,71.9,427.4199249389422,4275,2023-04-18 12:06:24,132.4496,80.75,434
164.0,2023-04-18 12:06:36,101.681,76.87,460.8834311298479,4276,2023-04-18 12:06:36,132.5599,80.82,434
165.0,2023-04-18 12:06:48,100.2716,75.81,453.70951670162555,4277,2023-04-18 12:06:48,132.2532,80.63,434
166.0,2023-04-18 12:07:00,96.5558,73.0,434.79591429465177,4278,2023-04-18 12:07:00,131.3937,80.11,434
167.0,2023-04-18 12:07:12,96.1908,72.72,432.938046573422,4279,2023-04-18 12:07:12,132.7385,80.93,434
168.0,2023-04-18 12:07:24,96.2778,72.79,433.3808807973864,4280,2023-04-18 12:07:24,131.9885,80.47,434
169.0,2023-04-18 12:07:36,99.3825,75.14,449.1839545346519,4281,2023-04-18 12:07:36,131.7077,80.3,434
170.0,2023-04-18 12:07:48,99.7497,75.41,451.05302036269455,4282,2023-04-18 12:07:48,132.6151,80.85,434
171.0,2023-04-18 12:08:00,99.927,75.55,451.95548597084263,4283,2023-04-18 12:08:00,131.5524,80.21,434
172.0,2023-04-18 12:08:12,105.4437,79.72,480.0357568138783,4284,2023-04-18 12:08:12,132.3166,80.67,434
173.0,2023-04-18 12:08:24,105.2555,79.58,479.07780967652087,4285,2023-04-18 12:08:24,132.3888,80.72,434
174.0,2023-04-18 12:08:36,99.9786,75.59,452.2181324760904,4286,2023-04-18 12:08:36,131.6014,80.23,434
175.0,2023-04-18 12:08:48,98.1954,74.24,443.1415578993867,4287,2023-04-18 12:08:48,132.6411,80.87,434
176.0,2023-04-18 12:09:00,98.6997,74.62,445.70846938381453,4288,2023-04-18 12:09:00,131.3855,80.1,434
177.0,2023-04-18 12:09:12,100.6106,76.07,455.43504316052105,4289,2023-04-18 12:09:12,132.4692,80.76,434
178.0,2023-04-18 12:09:24,102.1874,77.26,463.46103171623344,4290,2023-04-18 12:09:24,132.2098,80.61,434
179.0,2023-04-18 12:09:36,98.2933,74.31,443.63987365256037,4291,2023-04-18 12:09:36,131.5211,80.19,434
180.0,2023-04-18 12:09:48,97.877,74.0,441.5208864406482,4292,2023-04-18 12:09:48,132.728,80.92,434
181.0,2023-04-18 12:10:00,100.0954,75.68,452.81265014688387,4293,2023-04-18 12:10:00,131.4964,80.17,434
182.0,2023-04-18 12:10:12,100.0791,75.66,452.72968235549746,4294,2023-04-18 12:10:12,132.4758,80.77,434
183.0,2023-04-18 12:10:24,100.12,75.69,452.93786534124627,4295,2023-04-18 12:10:24,132.4008,80.72,434
184.0,2023-04-18 12:10:36,100.4062,75.91,454.3946372366324,4296,2023-04-18 12:10:36,132.1864,80.59,434
185.0,2023-04-18 12:10:48,104.3483,78.89,474.4601176307685,4297,2023-04-18 12:10:48,130.9267,79.82,434
186.0,2023-04-18 12:11:00,104.3412,78.89,474.42397828605425,4298,2023-04-18 12:11:00,132.5508,80.81,434
187.0,2023-04-18 12:11:12,103.8766,78.53,472.0591417291136,4299,2023-04-18 12:11:12,131.9158,80.43,434
188.0,2023-04-18 12:11:24,102.6724,77.62,465.92970526362086,4300,2023-04-18 12:11:24,131.5935,80.23,434
189.0,2023-04-18 12:11:36,103.0877,77.94,468.04360242698175,4301,2023-04-18 12:11:36,132.433,80.74,434
190.0,2023-04-18 12:11:48,104.612,79.09,475.80236343375014,4302,2023-04-18 12:11:48,131.5773,80.22,434
191.0,2023-04-18 12:12:00,99.7134,75.39,450.8682516002818,4303,2023-04-18 12:12:00,132.4954,80.78,434
192.0,2023-04-18 12:12:12,96.1092,72.66,432.5226986116348,4304,2023-04-18 12:12:12,132.2471,80.63,434
193.0,2023-04-18 12:12:24,97.9553,74.06,441.91943724221613,4305,2023-04-18 12:12:24,131.6419,80.26,434
194.0,2023-04-18 12:12:36,98.9235,74.79,446.84762224959866,4306,2023-04-18 12:12:36,132.5269,80.8,434
195.0,2023-04-18 12:12:48,95.3534,72.09,428.6756399165514,4307,2023-04-18 12:12:48,131.5577,80.21,434
196.0,2023-04-18 12:13:00,99.1658,74.97,448.08094101358216,4308,2023-04-18 12:13:00,132.4681,80.76,434
197.0,2023-04-18 12:13:12,103.7486,78.44,471.4076155145453,4309,2023-04-18 12:13:12,132.0752,80.52,434
198.0,2023-04-18 12:13:24,102.3028,77.35,464.0484233190552,4310,2023-04-18 12:13:24,131.798,80.35,434
199.0,2023-04-18 12:13:36,104.0604,78.67,472.9946926528451,4311,2023-04-18 12:13:36,132.5907,80.84,434
200.0,2023-04-18 12:13:48,104.6853,79.15,476.17546399256145,4312,2023-04-18 12:13:48,131.7095,80.3,434
201.0,2023-04-18 12:14:00,101.4791,76.72,459.8557503273375,4313,2023-04-18 12:14:00,132.3659,80.7,434
202.0,2023-04-18 12:14:12,101.7049,76.89,461.00508329022426,4314,2023-04-18 12:14:12,132.4051,80.72,434
203.0,2023-04-18 12:14:24,105.1954,79.53,478.77189775858693,4315,2023-04-18 12:14:24,131.3631,80.09,434
204.0,2023-04-18 12:14:36,106.1931,80.29,483.85023919823317,4316,2023-04-18 12:14:36,132.8537,81.0,434
205.0,2023-04-18 12:14:48,102.8562,77.76,466.8652561873525,4317,2023-04-18 12:14:48,131.8804,80.41,434
206.0,2023-04-18 12:15:00,101.0218,76.38,457.52807112482145,4318,2023-04-18 12:15:00,132.27,80.64,434
207.0,2023-04-18 12:15:12,102.3796,77.4,464.43933904779607,4319,2023-04-18 12:15:12,132.7273,80.92,434
208.0,2023-04-18 12:15:24,99.233,75.02,448.42299227623045,4320,2023-04-18 12:15:24,131.5226,80.19,434
209.0,2023-04-18 12:15:36,93.4778,70.67,419.12874485370634,4321,2023-04-18 12:15:36,132.9842,81.08,434
210.0,2023-04-18 12:15:48,98.6585,74.59,445.4987593835004,4322,2023-04-18 12:15:48,131.8738,80.4,434
211.0,2023-04-18 12:16:00,98.6478,74.58,445.44429586400133,4323,2023-04-18 12:16:00,132.3413,80.69,434
212.0,2023-04-18 12:16:12,95.3343,72.08,428.57841998922135,4324,2023-04-18 12:16:12,132.7194,80.92,434
213.0,2023-04-18 12:16:24,97.277,73.55,438.4668573098596,4325,2023-04-18 12:16:24,131.3431,80.08,434
214.0,2023-04-18 12:16:36,95.2842,72.04,428.3234085568005,4326,2023-04-18 12:16:36,132.9926,81.08,434
215.0,2023-04-18 12:16:48,93.9511,71.03,421.53786483304333,4327,2023-04-18 12:16:48,132.4323,80.74,434
216.0,2023-04-18 12:17:00,94.0637,71.12,422.1110042999213,4328,2023-04-18 12:17:00,131.6988,80.29,434
217.0,2023-04-18 12:17:12,99.8629,75.5,451.6292138587033,4329,2023-04-18 12:17:12,132.9557,81.06,434
218.0,2023-04-18 12:17:24,99.4807,75.21,449.683797302391,4330,2023-04-18 12:17:24,131.8117,80.36,434
219.0,2023-04-18 12:17:36,97.6768,73.85,440.5018587206751,4331,2023-04-18 12:17:36,132.636,80.87,434
220.0,2023-04-18 12:17:48,101.1284,76.46,458.07067030039155,4332,2023-04-18 12:17:48,132.8908,81.02,434
221.0,2023-04-18 12:18:00,97.099,73.41,437.56082866772573,4333,2023-04-18 12:18:00,131.6653,80.27,434
222.0,2023-04-18 12:18:12,97.3958,73.64,439.07155507775576,4334,2023-04-18 12:18:12,133.2588,81.25,434
223.0,2023-04-18 12:18:24,100.2518,75.79,453.6087337403095,4335,2023-04-18 12:18:24,132.3359,80.68,434
224.0,2023-04-18 12:18:36,105.4783,79.75,480.2118724937538,4336,2023-04-18 12:18:36,131.8827,80.41,434
225.0,2023-04-18 12:18:48,109.3271,82.66,499.8024513580522,4337,2023-04-18 12:18:48,132.6218,80.86,434
226.0,2023-04-18 12:19:00,103.7176,78.41,471.2498240094546,4338,2023-04-18 12:19:00,131.5935,80.23,434
227.0,2023-04-18 12:19:12,99.8141,75.46,451.3808194893992,4339,2023-04-18 12:19:12,132.7151,80.91,434
228.0,2023-04-18 12:19:24,96.3238,72.82,433.61502303074684,4340,2023-04-18 12:19:24,132.666,80.88,434
229.0,2023-04-18 12:19:36,97.3419,73.59,438.7972014608399,4341,2023-04-18 12:19:36,131.151,79.96,434
