Num1,Date1,Amps1,Kilowatts_x,ACFM1,Num2,Date2,Amps2,Kilowatts_y,ACFM2
21581,2024-01-12 07:30:00,0.3746,0.1,0,21584,2024-01-12 07:30:00,32.2565,10.92,45.6
21582,2024-01-12 07:30:12,0.3741,0.1,0,21585,2024-01-12 07:30:12,32.1334,10.88,45.6
21583,2024-01-12 07:30:24,0.3733,0.1,0,21586,2024-01-12 07:30:24,32.025,10.84,45.6
21584,2024-01-12 07:30:36,0.3736,0.1,0,21587,2024-01-12 07:30:36,31.9692,10.83,45.6
21585,2024-01-12 07:30:48,0.3749,0.1,0,21588,2024-01-12 07:30:48,32.6393,11.05,45.6
21586,2024-01-12 07:31:00,0.3754,0.1,0,21589,2024-01-12 07:31:00,32.8642,11.13,45.6
21587,2024-01-12 07:31:12,0.3751,0.1,0,21590,2024-01-12 07:31:12,32.9274,11.15,45.6
21588,2024-01-12 07:31:24,0.3749,0.1,0,21591,2024-01-12 07:31:24,33.0822,11.2,45.6
21589,2024-01-12 07:31:36,0.3754,0.1,0,21592,2024-01-12 07:31:36,33.0825,11.2,45.6
21590,2024-01-12 07:31:48,0.3754,0.1,0,21593,2024-01-12 07:31:48,32.4671,10.99,45.6
21591,2024-01-12 07:32:00,0.3754,0.1,0,21594,2024-01-12 07:32:00,32.2215,10.91,45.6
21592,2024-01-12 07:32:12,0.3746,0.1,0,21595,2024-01-12 07:32:12,32.2009,10.9,45.6
21593,2024-01-12 07:32:24,0.3754,0.1,0,21596,2024-01-12 07:32:24,32.1912,10.9,45.6
21594,2024-01-12 07:32:36,0.3754,0.1,0,21597,2024-01-12 07:32:36,32.1366,10.88,45.6
21595,2024-01-12 07:32:48,0.3754,0.1,0,21598,2024-01-12 07:32:48,32.0384,10.85,45.6
21596,2024-01-12 07:33:00,0.3754,0.1,0,21599,2024-01-12 07:33:00,32.6003,11.04,45.6
21597,2024-01-12 07:33:12,0.3744,0.1,0,21600,2024-01-12 07:33:12,33.0526,11.19,45.6
21598,2024-01-12 07:33:24,0.3733,0.1,0,21601,2024-01-12 07:33:24,33.2186,11.25,45.6
21599,2024-01-12 07:33:36,0.3741,0.1,0,21602,2024-01-12 07:33:36,33.2732,11.27,45.6
21600,2024-01-12 07:33:48,0.3723,0.1,0,21603,2024-01-12 07:33:48,33.3703,11.3,45.6
21601,2024-01-12 07:34:00,0.3723,0.1,0,21604,2024-01-12 07:34:00,33.0257,11.18,45.6
21602,2024-01-12 07:34:12,0.3723,0.1,0,21605,2024-01-12 07:34:12,32.5451,11.02,45.6
21603,2024-01-12 07:34:24,0.3723,0.1,0,21606,2024-01-12 07:34:24,32.5869,11.03,45.6
21604,2024-01-12 07:34:36,0.3723,0.1,0,21607,2024-01-12 07:34:36,32.5864,11.03,45.6
21605,2024-01-12 07:34:48,0.3723,0.1,0,21608,2024-01-12 07:34:48,32.5161,11.01,45.6
21606,2024-01-12 07:35:00,0.3723,0.1,0,21609,2024-01-12 07:35:00,32.4525,10.99,45.6
21607,2024-01-12 07:35:12,0.3723,0.1,0,21610,2024-01-12 07:35:12,32.4469,10.99,45.6
21608,2024-01-12 07:35:24,0.3723,0.1,0,21611,2024-01-12 07:35:24,33.5504,11.36,45.6
21609,2024-01-12 07:35:36,0.3723,0.1,0,21612,2024-01-12 07:35:36,33.4858,11.34,45.6
21610,2024-01-12 07:35:48,0.3744,0.1,0,21613,2024-01-12 07:35:48,33.6779,11.4,45.6
21611,2024-01-12 07:36:00,0.3746,0.1,0,21614,2024-01-12 07:36:00,33.6313,11.39,45.6
21612,2024-01-12 07:36:12,0.3741,0.1,0,21615,2024-01-12 07:36:12,33.3463,11.29,45.6
21613,2024-01-12 07:36:24,0.3754,0.1,0,21616,2024-01-12 07:36:24,32.8015,11.11,45.6
21614,2024-01-12 07:36:36,0.3749,0.1,0,21617,2024-01-12 07:36:36,32.7647,11.09,45.6
21615,2024-01-12 07:36:48,0.3749,0.1,0,21618,2024-01-12 07:36:48,32.759,11.09,45.6
21616,2024-01-12 07:37:00,0.3746,0.1,0,21619,2024-01-12 07:37:00,32.7235,11.08,45.6
21617,2024-01-12 07:37:12,0.3754,0.1,0,21620,2024-01-12 07:37:12,32.6574,11.06,45.6
21618,2024-01-12 07:37:24,0.3754,0.1,0,21621,2024-01-12 07:37:24,32.5778,11.03,45.6
21619,2024-01-12 07:37:36,0.3754,0.1,0,21622,2024-01-12 07:37:36,33.6392,11.39,45.6
21620,2024-01-12 07:37:48,0.3754,0.1,0,21623,2024-01-12 07:37:48,33.5887,11.37,45.6
21621,2024-01-12 07:38:00,0.3754,0.1,0,21624,2024-01-12 07:38:00,33.6336,11.39,45.6
21622,2024-01-12 07:38:12,0.3754,0.1,0,21625,2024-01-12 07:38:12,33.7536,11.43,45.6
21623,2024-01-12 07:38:24,0.3754,0.1,0,21626,2024-01-12 07:38:24,33.6534,11.4,45.6
21624,2024-01-12 07:38:36,0.3751,0.1,0,21627,2024-01-12 07:38:36,32.9909,11.17,45.6
21625,2024-01-12 07:38:48,0.3736,0.1,0,21628,2024-01-12 07:38:48,33.0333,11.19,45.6
21626,2024-01-12 07:39:00,0.3749,0.1,0,21629,2024-01-12 07:39:00,32.9955,11.17,45.6
21627,2024-01-12 07:39:12,0.3741,0.1,0,21630,2024-01-12 07:39:12,32.9183,11.15,45.6
21628,2024-01-12 07:39:24,0.3744,0.1,0,21631,2024-01-12 07:39:24,32.8853,11.14,45.6
21629,2024-01-12 07:39:36,0.3751,0.1,0,21632,2024-01-12 07:39:36,32.8817,11.13,45.6
21630,2024-01-12 07:39:48,0.3749,0.1,0,21633,2024-01-12 07:39:48,34.0216,11.52,45.6
21631,2024-01-12 07:40:00,0.3754,0.1,0,21634,2024-01-12 07:40:00,33.9151,11.48,45.6
21632,2024-01-12 07:40:12,0.3746,0.1,0,21635,2024-01-12 07:40:12,34.0169,11.52,45.6
21633,2024-01-12 07:40:24,0.3749,0.1,0,21636,2024-01-12 07:40:24,34.112,11.55,45.6
21634,2024-01-12 07:40:36,0.3751,0.1,0,21637,2024-01-12 07:40:36,34.1086,11.55,45.6
21635,2024-01-12 07:40:48,0.3751,0.1,0,21638,2024-01-12 07:40:48,33.3382,11.29,45.6
21636,2024-01-12 07:41:00,0.3754,0.1,0,21639,2024-01-12 07:41:00,33.313,11.28,45.6
21637,2024-01-12 07:41:12,0.3754,0.1,0,21640,2024-01-12 07:41:12,33.2154,11.25,45.6
21638,2024-01-12 07:41:24,0.3754,0.1,0,21641,2024-01-12 07:41:24,33.1158,11.21,45.6
21639,2024-01-12 07:41:36,0.3754,0.1,0,21642,2024-01-12 07:41:36,33.0808,11.2,45.6
21640,2024-01-12 07:41:48,0.3754,0.1,0,21643,2024-01-12 07:41:48,33.0995,11.21,45.6
21641,2024-01-12 07:42:00,0.3754,0.1,0,21644,2024-01-12 07:42:00,34.0558,11.53,45.6
21642,2024-01-12 07:42:12,0.3754,0.1,0,21645,2024-01-12 07:42:12,34.0393,11.53,45.6
21643,2024-01-12 07:42:24,0.3754,0.1,0,21646,2024-01-12 07:42:24,34.1325,11.56,45.6
21644,2024-01-12 07:42:36,0.3754,0.1,0,21647,2024-01-12 07:42:36,34.2139,11.59,45.6
21645,2024-01-12 07:42:48,0.3754,0.1,0,21648,2024-01-12 07:42:48,34.2545,11.6,45.6
21646,2024-01-12 07:43:00,0.3754,0.1,0,21649,2024-01-12 07:43:00,33.3659,11.3,45.6
21647,2024-01-12 07:43:12,0.3754,0.1,0,21650,2024-01-12 07:43:12,33.3327,11.29,45.6
21648,2024-01-12 07:43:24,0.3754,0.1,0,21651,2024-01-12 07:43:24,33.3092,11.28,45.6
21649,2024-01-12 07:43:36,0.3754,0.1,0,21652,2024-01-12 07:43:36,33.276,11.27,45.6
21650,2024-01-12 07:43:48,0.3754,0.1,0,21653,2024-01-12 07:43:48,33.2503,11.26,45.6
21651,2024-01-12 07:44:00,0.3754,0.1,0,21654,2024-01-12 07:44:00,33.234,11.25,45.6
21652,2024-01-12 07:44:12,0.3754,0.1,0,21655,2024-01-12 07:44:12,34.2695,11.6,45.6
21653,2024-01-12 07:44:24,0.3754,0.1,0,21656,2024-01-12 07:44:24,34.2837,11.61,45.6
21654,2024-01-12 07:44:36,0.3754,0.1,0,21657,2024-01-12 07:44:36,34.3861,11.64,45.6
21655,2024-01-12 07:44:48,0.3754,0.1,0,21658,2024-01-12 07:44:48,34.4045,11.65,45.6
21656,2024-01-12 07:45:00,0.3754,0.1,0,21659,2024-01-12 07:45:00,34.4973,11.68,45.6
21657,2024-01-12 07:45:12,0.3754,0.1,0,21660,2024-01-12 07:45:12,33.7963,11.44,45.6
21658,2024-01-12 07:45:24,0.3754,0.1,0,21661,2024-01-12 07:45:24,33.6103,11.38,45.6
21659,2024-01-12 07:45:36,0.3754,0.1,0,21662,2024-01-12 07:45:36,33.6009,11.38,45.6
21660,2024-01-12 07:45:48,0.3754,0.1,0,21663,2024-01-12 07:45:48,33.5789,11.37,45.6
21661,2024-01-12 07:46:00,0.3754,0.1,0,21664,2024-01-12 07:46:00,33.5715,11.37,45.6
21662,2024-01-12 07:46:12,0.3754,0.1,0,21665,2024-01-12 07:46:12,33.5662,11.37,45.6
21663,2024-01-12 07:46:24,0.3754,0.1,0,21666,2024-01-12 07:46:24,34.507,11.68,45.6
21664,2024-01-12 07:46:36,0.3754,0.1,0,21667,2024-01-12 07:46:36,34.5505,11.7,45.6
21665,2024-01-12 07:46:48,0.3754,0.1,0,21668,2024-01-12 07:46:48,34.7014,11.75,45.6
21666,2024-01-12 07:47:00,0.3754,0.1,0,21669,2024-01-12 07:47:00,34.7965,11.78,45.6
21667,2024-01-12 07:47:12,0.3754,0.1,0,21670,2024-01-12 07:47:12,34.8367,11.8,45.6
21668,2024-01-12 07:47:24,0.3754,0.1,0,21671,2024-01-12 07:47:24,34.3108,11.62,45.6
21669,2024-01-12 07:47:36,0.3754,0.1,0,21672,2024-01-12 07:47:36,33.9812,11.51,45.6
21670,2024-01-12 07:47:48,0.3754,0.1,0,21673,2024-01-12 07:47:48,33.8984,11.48,45.6
21671,2024-01-12 07:48:00,0.3754,0.1,0,21674,2024-01-12 07:48:00,33.8285,11.45,45.6
21672,2024-01-12 07:48:12,0.3754,0.1,0,21675,2024-01-12 07:48:12,33.8073,11.45,45.6
21673,2024-01-12 07:48:24,0.3754,0.1,0,21676,2024-01-12 07:48:24,33.7813,11.44,45.6
21674,2024-01-12 07:48:36,0.3754,0.1,0,21677,2024-01-12 07:48:36,34.6125,11.72,45.6
21675,2024-01-12 07:48:48,0.3741,0.1,0,21678,2024-01-12 07:48:48,31.583,10.69,45.6
21676,2024-01-12 07:49:00,0.3751,0.1,0,21679,2024-01-12 07:49:00,21.3556,7.23,0.0
21677,2024-01-12 07:49:12,0.3754,0.1,0,21680,2024-01-12 07:49:12,17.8492,6.04,0.0
21678,2024-01-12 07:49:24,0.3754,0.1,0,21681,2024-01-12 07:49:24,17.2642,5.85,0.0
21679,2024-01-12 07:49:36,0.3751,0.1,0,21682,2024-01-12 07:49:36,17.2754,5.85,0.0
21680,2024-01-12 07:49:48,0.3746,0.1,0,21683,2024-01-12 07:49:48,17.2792,5.85,0.0
21681,2024-01-12 07:50:00,0.3733,0.1,0,21684,2024-01-12 07:50:00,17.2836,5.85,0.0
21682,2024-01-12 07:50:12,0.3744,0.1,0,21685,2024-01-12 07:50:12,17.2702,5.85,0.0
21683,2024-01-12 07:50:24,0.3749,0.1,0,21686,2024-01-12 07:50:24,17.2346,5.84,0.0
21684,2024-01-12 07:50:36,0.3754,0.1,0,21687,2024-01-12 07:50:36,17.1946,5.82,0.0
21685,2024-01-12 07:50:48,0.3754,0.1,0,21688,2024-01-12 07:50:48,17.1345,5.8,0.0
21686,2024-01-12 07:51:00,0.3733,0.1,0,21689,2024-01-12 07:51:00,17.1168,5.8,0.0
21687,2024-01-12 07:51:12,0.3746,0.1,0,21690,2024-01-12 07:51:12,17.1063,5.79,0.0
21688,2024-01-12 07:51:24,0.3728,0.1,0,21691,2024-01-12 07:51:24,17.1377,5.8,0.0
21689,2024-01-12 07:51:36,0.3738,0.1,0,21692,2024-01-12 07:51:36,17.1022,5.79,0.0
21690,2024-01-12 07:51:48,0.3728,0.1,0,21693,2024-01-12 07:51:48,17.0979,5.79,0.0
21691,2024-01-12 07:52:00,0.3738,0.1,0,21694,2024-01-12 07:52:00,17.0892,5.79,0.0
21692,2024-01-12 07:52:12,0.3733,0.1,0,21695,2024-01-12 07:52:12,17.0541,5.77,0.0
21693,2024-01-12 07:52:24,0.3746,0.1,0,21696,2024-01-12 07:52:24,17.068,5.78,0.0
21694,2024-01-12 07:52:36,0.3738,0.1,0,21697,2024-01-12 07:52:36,17.0422,5.77,0.0
21695,2024-01-12 07:52:48,0.3746,0.1,0,21698,2024-01-12 07:52:48,17.0551,5.78,0.0
21696,2024-01-12 07:53:00,0.3733,0.1,0,21699,2024-01-12 07:53:00,16.9978,5.76,0.0
21697,2024-01-12 07:53:12,0.3733,0.1,0,21700,2024-01-12 07:53:12,17.0297,5.77,0.0
21698,2024-01-12 07:53:24,0.3731,0.1,0,21701,2024-01-12 07:53:24,17.021,5.76,0.0
21699,2024-01-12 07:53:36,0.3746,0.1,0,21702,2024-01-12 07:53:36,18.2654,6.18,0.0
21700,2024-01-12 07:53:48,0.3746,0.1,0,21703,2024-01-12 07:53:48,18.0312,6.11,0.0
21701,2024-01-12 07:54:00,0.3744,0.1,0,21704,2024-01-12 07:54:00,18.0839,6.12,0.0
21702,2024-01-12 07:54:12,0.3754,0.1,0,21705,2024-01-12 07:54:12,17.2334,5.84,0.0
21703,2024-01-12 07:54:24,0.3754,0.1,0,21706,2024-01-12 07:54:24,17.2126,5.83,0.0
21704,2024-01-12 07:54:36,0.3754,0.1,0,21707,2024-01-12 07:54:36,17.2126,5.83,0.0
21705,2024-01-12 07:54:48,0.3751,0.1,0,21708,2024-01-12 07:54:48,17.194,5.82,0.0
21706,2024-01-12 07:55:00,0.3754,0.1,0,21709,2024-01-12 07:55:00,17.1729,5.82,0.0
21707,2024-01-12 07:55:12,0.3749,0.1,0,21710,2024-01-12 07:55:12,17.1603,5.81,0.0
21708,2024-01-12 07:55:24,0.3754,0.1,0,21711,2024-01-12 07:55:24,17.1328,5.8,0.0
21709,2024-01-12 07:55:36,0.3754,0.1,0,21712,2024-01-12 07:55:36,17.1436,5.81,0.0
21710,2024-01-12 07:55:48,0.3754,0.1,0,21713,2024-01-12 07:55:48,17.1328,5.8,0.0
21711,2024-01-12 07:56:00,0.3754,0.1,0,21714,2024-01-12 07:56:00,17.1234,5.8,0.0
21712,2024-01-12 07:56:12,0.3744,0.1,0,21715,2024-01-12 07:56:12,17.0921,5.79,0.0
21713,2024-01-12 07:56:24,0.3751,0.1,0,21716,2024-01-12 07:56:24,17.1038,5.79,0.0
21714,2024-01-12 07:56:36,0.3754,0.1,0,21717,2024-01-12 07:56:36,17.0951,5.79,0.0
21715,2024-01-12 07:56:48,0.3754,0.1,0,21718,2024-01-12 07:56:48,17.0825,5.78,0.0
21716,2024-01-12 07:57:00,0.3754,0.1,0,21719,2024-01-12 07:57:00,17.0507,5.77,0.0
21717,2024-01-12 07:57:12,0.3754,0.1,0,21720,2024-01-12 07:57:12,17.0455,5.77,0.0
21718,2024-01-12 07:57:24,0.3754,0.1,0,21721,2024-01-12 07:57:24,17.0632,5.78,0.0
21719,2024-01-12 07:57:36,0.3754,0.1,0,21722,2024-01-12 07:57:36,17.0666,5.78,0.0
21720,2024-01-12 07:57:48,0.3754,0.1,0,21723,2024-01-12 07:57:48,17.0217,5.76,0.0
21721,2024-01-12 07:58:00,0.3754,0.1,0,21724,2024-01-12 07:58:00,17.0222,5.76,0.0
21722,2024-01-12 07:58:12,0.3754,0.1,0,21725,2024-01-12 07:58:12,18.047,6.11,0.0
21723,2024-01-12 07:58:24,0.3754,0.1,0,21726,2024-01-12 07:58:24,18.0037,6.1,0.0
21724,2024-01-12 07:58:36,0.3751,0.1,0,21727,2024-01-12 07:58:36,18.0814,6.12,0.0
21725,2024-01-12 07:58:48,0.3749,0.1,0,21728,2024-01-12 07:58:48,10.2386,2.65,0.0
21726,2024-01-12 07:59:00,0.3754,0.1,0,21729,2024-01-12 07:59:00,0.1435,0.04,0.0
21727,2024-01-12 07:59:12,0.3754,0.1,0,21730,2024-01-12 07:59:12,0.1419,0.04,0.0
21728,2024-01-12 07:59:24,0.3754,0.1,0,21731,2024-01-12 07:59:24,0.1404,0.04,0.0
21729,2024-01-12 07:59:36,0.3754,0.1,0,21732,2024-01-12 07:59:36,0.1404,0.04,0.0
21730,2024-01-12 07:59:48,0.3754,0.1,0,21733,2024-01-12 07:59:48,0.1404,0.04,0.0
21731,2024-01-12 08:00:00,0.3754,0.1,0,21734,2024-01-12 08:00:00,0.1404,0.04,0.0
21732,2024-01-12 08:00:12,0.3754,0.1,0,21735,2024-01-12 08:00:12,0.1404,0.04,0.0
21733,2024-01-12 08:00:24,0.3754,0.1,0,21736,2024-01-12 08:00:24,0.1404,0.04,0.0
21734,2024-01-12 08:00:36,0.3754,0.1,0,21737,2024-01-12 08:00:36,0.1404,0.04,0.0
21735,2024-01-12 08:00:48,0.3754,0.1,0,21738,2024-01-12 08:00:48,0.1404,0.04,0.0
21736,2024-01-12 08:01:00,0.3754,0.1,0,21739,2024-01-12 08:01:00,0.1404,0.04,0.0
21737,2024-01-12 08:01:12,0.3754,0.1,0,21740,2024-01-12 08:01:12,0.1404,0.04,0.0
21738,2024-01-12 08:01:24,0.3754,0.1,0,21741,2024-01-12 08:01:24,0.1404,0.04,0.0
21739,2024-01-12 08:01:36,0.3754,0.1,0,21742,2024-01-12 08:01:36,0.1404,0.04,0.0
21740,2024-01-12 08:01:48,0.3754,0.1,0,21743,2024-01-12 08:01:48,0.1405,0.04,0.0
21741,2024-01-12 08:02:00,0.3754,0.1,0,21744,2024-01-12 08:02:00,0.1405,0.04,0.0
21742,2024-01-12 08:02:12,0.3754,0.1,0,21745,2024-01-12 08:02:12,0.1406,0.04,0.0
21743,2024-01-12 08:02:24,0.3754,0.1,0,21746,2024-01-12 08:02:24,0.1405,0.04,0.0
21744,2024-01-12 08:02:36,0.3754,0.1,0,21747,2024-01-12 08:02:36,0.1408,0.04,0.0
21745,2024-01-12 08:02:48,0.3754,0.1,0,21748,2024-01-12 08:02:48,0.1404,0.04,0.0
21746,2024-01-12 08:03:00,0.3754,0.1,0,21749,2024-01-12 08:03:00,0.1404,0.04,0.0
21747,2024-01-12 08:03:12,0.3754,0.1,0,21750,2024-01-12 08:03:12,0.1404,0.04,0.0
21748,2024-01-12 08:03:24,0.3754,0.1,0,21751,2024-01-12 08:03:24,0.1404,0.04,0.0
21749,2024-01-12 08:03:36,0.3754,0.1,0,21752,2024-01-12 08:03:36,0.1404,0.04,0.0
21750,2024-01-12 08:03:48,0.3741,0.1,0,21753,2024-01-12 08:03:48,9.3938,2.43,0.0
21751,2024-01-12 08:04:00,0.3744,0.1,0,21754,2024-01-12 08:04:00,26.3386,8.92,45.6
21752,2024-01-12 08:04:12,0.3746,0.1,0,21755,2024-01-12 08:04:12,30.7245,10.4,45.6
21753,2024-01-12 08:04:24,0.3751,0.1,0,21756,2024-01-12 08:04:24,30.695,10.39,45.6
21754,2024-01-12 08:04:36,0.3754,0.1,0,21757,2024-01-12 08:04:36,30.6969,10.39,45.6
21755,2024-01-12 08:04:48,0.3754,0.1,0,21758,2024-01-12 08:04:48,30.7232,10.4,45.6
21756,2024-01-12 08:05:00,0.3754,0.1,0,21759,2024-01-12 08:05:00,30.729,10.41,45.6
21757,2024-01-12 08:05:12,0.3754,0.1,0,21760,2024-01-12 08:05:12,30.7588,10.42,45.6
21758,2024-01-12 08:05:24,0.3754,0.1,0,21761,2024-01-12 08:05:24,30.7397,10.41,45.6
21759,2024-01-12 08:05:36,0.3754,0.1,0,21762,2024-01-12 08:05:36,31.5718,10.69,45.6
21760,2024-01-12 08:05:48,0.3754,0.1,0,21763,2024-01-12 08:05:48,31.6749,10.73,45.6
21761,2024-01-12 08:06:00,0.3754,0.1,0,21764,2024-01-12 08:06:00,31.8256,10.78,45.6
21762,2024-01-12 08:06:12,0.3751,0.1,0,21765,2024-01-12 08:06:12,31.9538,10.82,45.6
21763,2024-01-12 08:06:24,0.3744,0.1,0,21766,2024-01-12 08:06:24,32.0785,10.86,45.6
21764,2024-01-12 08:06:36,0.3754,0.1,0,21767,2024-01-12 08:06:36,31.3109,10.6,45.6
21765,2024-01-12 08:06:48,0.3751,0.1,0,21768,2024-01-12 08:06:48,31.1951,10.56,45.6
21766,2024-01-12 08:07:00,0.3751,0.1,0,21769,2024-01-12 08:07:00,31.2596,10.58,45.6
21767,2024-01-12 08:07:12,0.3751,0.1,0,21770,2024-01-12 08:07:12,31.2361,10.58,45.6
21768,2024-01-12 08:07:24,0.3744,0.1,0,21771,2024-01-12 08:07:24,31.1694,10.55,45.6
21769,2024-01-12 08:07:36,0.3751,0.1,0,21772,2024-01-12 08:07:36,31.1629,10.55,45.6
21770,2024-01-12 08:07:48,0.3751,0.1,0,21773,2024-01-12 08:07:48,31.7276,10.74,45.6
21771,2024-01-12 08:08:00,0.3751,0.1,0,21774,2024-01-12 08:08:00,32.0729,10.86,45.6
21772,2024-01-12 08:08:12,0.3754,0.1,0,21775,2024-01-12 08:08:12,32.1242,10.88,45.6
21773,2024-01-12 08:08:24,0.3751,0.1,0,21776,2024-01-12 08:08:24,32.2243,10.91,45.6
21774,2024-01-12 08:08:36,0.3731,0.1,0,21777,2024-01-12 08:08:36,32.3241,10.95,45.6
21775,2024-01-12 08:08:48,0.3741,0.1,0,21778,2024-01-12 08:08:48,31.945,10.82,45.6
21776,2024-01-12 08:09:00,0.3736,0.1,0,21779,2024-01-12 08:09:00,31.5643,10.69,45.6
21777,2024-01-12 08:09:12,0.3746,0.1,0,21780,2024-01-12 08:09:12,31.5208,10.67,45.6
21778,2024-01-12 08:09:24,0.3744,0.1,0,21781,2024-01-12 08:09:24,31.5124,10.67,45.6
21779,2024-01-12 08:09:36,0.3751,0.1,0,21782,2024-01-12 08:09:36,31.4325,10.64,45.6
21780,2024-01-12 08:09:48,0.3754,0.1,0,21783,2024-01-12 08:09:48,31.357,10.62,45.6
21781,2024-01-12 08:10:00,0.3736,0.1,0,21784,2024-01-12 08:10:00,31.3407,10.61,45.6
21782,2024-01-12 08:10:12,0.3749,0.1,0,21785,2024-01-12 08:10:12,32.401,10.97,45.6
21783,2024-01-12 08:10:24,0.3749,0.1,0,21786,2024-01-12 08:10:24,32.4092,10.97,45.6
21784,2024-01-12 08:10:36,0.3754,0.1,0,21787,2024-01-12 08:10:36,32.4717,11.0,45.6
21785,2024-01-12 08:10:48,0.3751,0.1,0,21788,2024-01-12 08:10:48,32.5326,11.02,45.6
21786,2024-01-12 08:11:00,0.3741,0.1,0,21789,2024-01-12 08:11:00,32.4201,10.98,45.6
21787,2024-01-12 08:11:12,0.3754,0.1,0,21790,2024-01-12 08:11:12,31.7587,10.75,45.6
21788,2024-01-12 08:11:24,0.3741,0.1,0,21791,2024-01-12 08:11:24,31.6723,10.72,45.6
21789,2024-01-12 08:11:36,0.3736,0.1,0,21792,2024-01-12 08:11:36,31.6989,10.73,45.6
21790,2024-01-12 08:11:48,0.3751,0.1,0,21793,2024-01-12 08:11:48,31.6189,10.71,45.6
21791,2024-01-12 08:12:00,0.3738,0.1,0,21794,2024-01-12 08:12:00,31.5471,10.68,45.6
21792,2024-01-12 08:12:12,0.3746,0.1,0,21795,2024-01-12 08:12:12,31.5312,10.68,45.6
21793,2024-01-12 08:12:24,0.3749,0.1,0,21796,2024-01-12 08:12:24,32.3276,10.95,45.6
21794,2024-01-12 08:12:36,0.3754,0.1,0,21797,2024-01-12 08:12:36,32.5987,11.04,45.6
21795,2024-01-12 08:12:48,0.3754,0.1,0,21798,2024-01-12 08:12:48,32.696,11.07,45.6
21796,2024-01-12 08:13:00,0.3754,0.1,0,21799,2024-01-12 08:13:00,32.8224,11.11,45.6
21797,2024-01-12 08:13:12,0.3754,0.1,0,21800,2024-01-12 08:13:12,32.8981,11.14,45.6
21798,2024-01-12 08:13:24,0.3754,0.1,0,21801,2024-01-12 08:13:24,32.0157,10.84,45.6
21799,2024-01-12 08:13:36,0.3754,0.1,0,21802,2024-01-12 08:13:36,31.8935,10.8,45.6
21800,2024-01-12 08:13:48,0.3751,0.1,0,21803,2024-01-12 08:13:48,31.8977,10.8,45.6
21801,2024-01-12 08:14:00,0.3754,0.1,0,21804,2024-01-12 08:14:00,31.8638,10.79,45.6
21802,2024-01-12 08:14:12,0.3754,0.1,0,21805,2024-01-12 08:14:12,31.8396,10.78,45.6
21803,2024-01-12 08:14:24,0.3754,0.1,0,21806,2024-01-12 08:14:24,31.7421,10.75,45.6
21804,2024-01-12 08:14:36,0.3754,0.1,0,21807,2024-01-12 08:14:36,32.3086,10.94,45.6
21805,2024-01-12 08:14:48,0.3754,0.1,0,21808,2024-01-12 08:14:48,32.7019,11.07,45.6
21806,2024-01-12 08:15:00,0.3754,0.1,0,21809,2024-01-12 08:15:00,32.8373,11.12,45.6
21807,2024-01-12 08:15:12,0.3744,0.1,0,21810,2024-01-12 08:15:12,32.9365,11.15,45.6
21808,2024-01-12 08:15:24,0.3754,0.1,0,21811,2024-01-12 08:15:24,33.0152,11.18,45.6
21809,2024-01-12 08:15:36,0.3754,0.1,0,21812,2024-01-12 08:15:36,32.4693,10.99,45.6
21810,2024-01-12 08:15:48,0.3754,0.1,0,21813,2024-01-12 08:15:48,32.1319,10.88,45.6
21811,2024-01-12 08:16:00,0.3754,0.1,0,21814,2024-01-12 08:16:00,32.0316,10.85,45.6
21812,2024-01-12 08:16:12,0.3754,0.1,0,21815,2024-01-12 08:16:12,31.9484,10.82,45.6
21813,2024-01-12 08:16:24,0.3754,0.1,0,21816,2024-01-12 08:16:24,31.9013,10.8,45.6
21814,2024-01-12 08:16:36,0.3754,0.1,0,21817,2024-01-12 08:16:36,31.8824,10.8,45.6
21815,2024-01-12 08:16:48,0.3754,0.1,0,21818,2024-01-12 08:16:48,32.3606,10.96,45.6
21816,2024-01-12 08:17:00,0.3754,0.1,0,21819,2024-01-12 08:17:00,32.8326,11.12,45.6
21817,2024-01-12 08:17:12,0.3746,0.1,0,21820,2024-01-12 08:17:12,32.903,11.14,45.6
21818,2024-01-12 08:17:24,0.3754,0.1,0,21821,2024-01-12 08:17:24,33.0251,11.18,45.6
21819,2024-01-12 08:17:36,0.3754,0.1,0,21822,2024-01-12 08:17:36,33.1737,11.23,45.6
21820,2024-01-12 08:17:48,0.3731,0.1,0,21823,2024-01-12 08:17:48,32.8725,11.13,45.6
21821,2024-01-12 08:18:00,0.3733,0.1,0,21824,2024-01-12 08:18:00,32.4432,10.99,45.6
21822,2024-01-12 08:18:12,0.3751,0.1,0,21825,2024-01-12 08:18:12,32.3839,10.97,45.6
21823,2024-01-12 08:18:24,0.3741,0.1,0,21826,2024-01-12 08:18:24,32.3342,10.95,45.6
21824,2024-01-12 08:18:36,0.3744,0.1,0,21827,2024-01-12 08:18:36,32.1966,10.9,45.6
21825,2024-01-12 08:18:48,0.3738,0.1,0,21828,2024-01-12 08:18:48,32.2061,10.91,45.6
21826,2024-01-12 08:19:00,0.3736,0.1,0,21829,2024-01-12 08:19:00,32.2253,10.91,45.6
21827,2024-01-12 08:19:12,0.3751,0.1,0,21830,2024-01-12 08:19:12,33.3328,11.29,45.6
21828,2024-01-12 08:19:24,0.3728,0.1,0,21831,2024-01-12 08:19:24,33.2531,11.26,45.6
21829,2024-01-12 08:19:36,0.3723,0.1,0,21832,2024-01-12 08:19:36,33.4633,11.33,45.6
