,Num1,Date1,Amps1,Kilowatts1,ACFM1,Num2,Date2,Amps2,Kilowatts2,ACFM2,Num3,Date3,Amps3,Kilowatts3,ACFM3
157,158.0,2023-04-17 22:23:00,29.0679,13.29,0.0,,,,,,,,,,
158,159.0,2023-04-17 22:23:12,29.087,13.3,0.0,,,,,,,,,,
159,160.0,2023-04-17 22:23:24,29.1013,13.31,0.0,,,,,,,,,,
160,161.0,2023-04-17 22:23:36,29.1165,13.31,0.0,,,,,,,,,,
161,162.0,2023-04-17 22:23:48,29.1363,13.32,0.0,,,,,,,,,,
162,163.0,2023-04-17 22:24:00,29.1605,13.33,0.0,,,,,,,,,,
163,164.0,2023-04-17 22:24:12,29.1785,13.34,0.0,,,,,,,,,,
164,165.0,2023-04-17 22:24:24,29.1864,13.35,0.0,,,,,,,,,,
165,166.0,2023-04-17 22:24:36,29.2007,13.35,0.0,,,,,,,,,,
166,167.0,2023-04-17 22:24:48,29.2261,13.36,0.0,,,,,,,,,,
167,168.0,2023-04-17 22:25:00,29.2487,13.37,0.0,,,,,,,,,,
168,169.0,2023-04-17 22:25:12,29.2607,13.38,0.0,,,,,,,,,,
169,170.0,2023-04-17 22:25:24,29.2676,13.38,0.0,,,,,,,,,,
170,171.0,2023-04-17 22:25:36,29.2821,13.39,0.0,,,,,,,,,,
171,172.0,2023-04-17 22:25:48,29.2932,13.39,0.0,,,,,,,,,,
172,173.0,2023-04-17 22:26:00,29.3065,13.4,0.0,,,,,,,,,,
173,174.0,2023-04-17 22:26:12,29.3197,13.41,0.0,,,,,,,,,,
174,175.0,2023-04-17 22:26:24,29.3354,13.41,0.0,,,,,,,,,,
175,176.0,2023-04-17 22:26:36,29.3495,13.42,0.0,,,,,,,,,,
176,177.0,2023-04-17 22:26:48,29.3566,13.42,0.0,,,,,,,,,,
177,178.0,2023-04-17 22:27:00,29.3708,13.43,0.0,,,,,,,,,,
178,179.0,2023-04-17 22:27:12,29.394,13.44,0.0,,,,,,,,,,
179,180.0,2023-04-17 22:27:24,29.414,13.45,0.0,,,,,,,,,,
180,181.0,2023-04-17 22:27:36,29.4331,13.46,0.0,,,,,,,,,,
181,182.0,2023-04-17 22:27:48,29.441,13.46,0.0,,,,,,,,,,
182,183.0,2023-04-17 22:28:00,29.4486,13.47,0.0,,,,,,,,,,
183,184.0,2023-04-17 22:28:12,29.4624,13.47,0.0,,,,,,,,,,
184,185.0,2023-04-17 22:28:24,29.4746,13.48,0.0,,,,,,,,,,
185,186.0,2023-04-17 22:28:36,29.4941,13.49,0.0,,,,,,,,,,
186,187.0,2023-04-17 22:28:48,29.512,13.49,0.0,,,,,,,,,,
187,188.0,2023-04-17 22:29:00,29.529,13.5,0.0,,,,,,,,,,
188,189.0,2023-04-17 22:29:12,29.5354,13.51,0.0,,,,,,,,,,
189,190.0,2023-04-17 22:29:24,29.5499,13.51,0.0,,,,,,,,,,
190,191.0,2023-04-17 22:29:36,29.5669,13.52,0.0,,,,,,,,,,
